story	cell	owner	slot	tag	role	inScan	nativeInteractive	visualW	visualH	hitW	hitH	square24	clipAncestor	clipRoom	after	note	chain
button	size:xs;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:destructive	button	button	button	-	true	true	60.4	24	61	25	true	-	-	-	-	-
button	size:xs;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:outline	button	button	button	-	true	true	62.4	24	63	25	true	-	-	-	-	-
button	size:xs;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:secondary	button	button	button	-	true	true	60.4	24	61	25	true	-	-	-	-	-
button	size:xs;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:ghost	button	button	button	-	true	true	60.4	24	61	25	true	-	-	-	-	-
button	size:xs;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:link	button	button	button	-	true	true	60.4	24	61	25	true	-	-	-	-	-
button	size:xs;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:xs;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:default	button	button	button	-	true	true	75.8	32	76	33	true	-	-	-	-	-
button	size:sm;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:destructive	button	button	button	-	true	true	75.8	32	76	33	true	-	-	-	-	-
button	size:sm;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:outline	button	button	button	-	true	true	77.8	32	78	33	true	-	-	-	-	-
button	size:sm;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:secondary	button	button	button	-	true	true	75.8	32	76	33	true	-	-	-	-	-
button	size:sm;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:ghost	button	button	button	-	true	true	75.8	32	76	33	true	-	-	-	-	-
button	size:sm;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:link	button	button	button	-	true	true	75.8	32	76	33	true	-	-	-	-	-
button	size:sm;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:sm;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:default	button	button	button	-	true	true	99.8	40	100	41	true	-	-	-	-	-
button	size:lg;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:destructive	button	button	button	-	true	true	99.8	40	100	41	true	-	-	-	-	-
button	size:lg;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:outline	button	button	button	-	true	true	101.8	40	102	41	true	-	-	-	-	-
button	size:lg;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:secondary	button	button	button	-	true	true	99.8	40	100	41	true	-	-	-	-	-
button	size:lg;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:ghost	button	button	button	-	true	true	99.8	40	100	41	true	-	-	-	-	-
button	size:lg;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:link	button	button	button	-	true	true	99.8	40	100	41	true	-	-	-	-	-
button	size:lg;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:lg;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:default	button	button	button	-	true	true	36	36	52	37	true	-	-	-	-	-
button	size:icon;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:destructive	button	button	button	-	true	true	36	36	52	37	true	-	-	-	-	-
button	size:icon;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:outline	button	button	button	-	true	true	36	36	52	37	true	-	-	-	-	-
button	size:icon;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:secondary	button	button	button	-	true	true	36	36	52	37	true	-	-	-	-	-
button	size:icon;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:ghost	button	button	button	-	true	true	36	36	52	37	true	-	-	-	-	-
button	size:icon;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:link	button	button	button	-	true	true	36	36	52	37	true	-	-	-	-	-
button	size:icon;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:default	button	button	button	-	true	true	24	24	52	25	true	-	-	-	square24-off-center	-
button	size:icon-xs;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:default	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:default	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:destructive	button	button	button	-	true	true	24	24	52	25	true	-	-	-	square24-off-center	-
button	size:icon-xs;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:destructive	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:destructive	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:outline	button	button	button	-	true	true	24	24	52	25	true	-	-	-	square24-off-center	-
button	size:icon-xs;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:outline	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:outline	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:secondary	button	button	button	-	true	true	24	24	52	25	true	-	-	-	square24-off-center	-
button	size:icon-xs;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:secondary	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:secondary	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:ghost	button	button	button	-	true	true	24	24	52	25	true	-	-	-	square24-off-center	-
button	size:icon-xs;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:ghost	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:ghost	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:link	button	button	button	-	true	true	24	24	52	25	true	-	-	-	square24-off-center	-
button	size:icon-xs;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:link	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
button	size:icon-xs;variant:link	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
